[12:50:43] [info] Blaze: Creating window Blaze App (1600, 900)
[12:50:44] [info] Blaze: OpenGL Info:
[12:50:44] [info] Blaze:   Vendor: NVIDIA Corporation
[12:50:44] [info] Blaze:   Renderer: GeForce GTX 1080 Ti/PCIe/SSE2
[12:50:44] [info] Blaze:   Version: 4.6.0 NVIDIA 465.42
[12:51:04] [warning] Blaze: Pixel data = 1036831949
[12:51:04] [warning] Blaze: Pixel data = 1036831949
[12:51:04] [warning] Blaze: Pixel data = 1036831949
[12:51:04] [warning] Blaze: Pixel data = 1036831949
[12:51:04] [warning] Blaze: Pixel data = 1036831949
[12:51:04] [warning] Blaze: Pixel data = 1036831949
[12:51:04] [warning] Blaze: Pixel data = 50
[12:51:04] [warning] Blaze: Pixel data = 50
[12:51:04] [warning] Blaze: Pixel data = 50
[12:51:04] [warning] Blaze: Pixel data = 50
[12:51:04] [warning] Blaze: Pixel data = 50
[12:51:04] [warning] Blaze: Pixel data = 1036831949
[12:51:04] [warning] Blaze: Pixel data = 1036831949
[12:51:04] [warning] Blaze: Pixel data = 1036831949
[12:51:04] [warning] Blaze: Pixel data = 1036831949
[12:51:04] [warning] Blaze: Pixel data = 1036831949
[12:51:04] [warning] Blaze: Pixel data = 1036831949
[12:51:04] [warning] Blaze: Pixel data = 1036831949
[12:51:04] [warning] Blaze: Pixel data = 1036831949
[12:51:04] [warning] Blaze: Pixel data = 1036831949
[12:51:04] [warning] Blaze: Pixel data = 1036831949
[12:51:04] [warning] Blaze: Pixel data = 1036831949
[12:51:04] [warning] Blaze: Pixel data = 1036831949
[12:51:04] [warning] Blaze: Pixel data = 1036831949
[12:51:04] [warning] Blaze: Pixel data = 1036831949
[12:51:04] [warning] Blaze: Pixel data = 1036831949
[12:51:04] [warning] Blaze: Pixel data = 1036831949
[12:51:04] [warning] Blaze: Pixel data = 1036831949
[12:51:04] [warning] Blaze: Pixel data = 1036831949
[12:51:04] [warning] Blaze: Pixel data = 1036831949
[12:51:04] [warning] Blaze: Pixel data = 1036831949
[12:51:04] [warning] Blaze: Pixel data = 1036831949
[12:51:04] [warning] Blaze: Pixel data = 1036831949
[12:51:04] [warning] Blaze: Pixel data = 1036831949
[12:51:04] [warning] Blaze: Pixel data = 1036831949
[12:51:05] [warning] Blaze: Pixel data = 1036831949
[12:51:05] [warning] Blaze: Pixel data = 1036831949
[12:51:05] [warning] Blaze: Pixel data = 1036831949
[12:51:05] [warning] Blaze: Pixel data = 1036831949
[12:51:05] [warning] Blaze: Pixel data = 1036831949
[12:51:05] [warning] Blaze: Pixel data = 1036831949
[12:51:05] [warning] Blaze: Pixel data = 1036831949
[12:51:05] [warning] Blaze: Pixel data = 1036831949
[12:51:05] [warning] Blaze: Pixel data = 1036831949
[12:51:05] [warning] Blaze: Pixel data = 1036831949
[12:51:05] [warning] Blaze: Pixel data = 1036831949
[12:51:05] [warning] Blaze: Pixel data = 1036831949
[12:51:05] [warning] Blaze: Pixel data = 1036831949
[12:51:05] [warning] Blaze: Pixel data = 1036831949
[12:51:05] [warning] Blaze: Pixel data = 1036831949
[12:51:05] [warning] Blaze: Pixel data = 1036831949
[12:51:05] [warning] Blaze: Pixel data = 1036831949
[12:51:05] [warning] Blaze: Pixel data = 1036831949
[12:51:05] [warning] Blaze: Pixel data = 1036831949
[12:51:05] [warning] Blaze: Pixel data = 1036831949
[12:51:05] [warning] Blaze: Pixel data = 1036831949
[12:51:05] [warning] Blaze: Pixel data = 1036831949
[12:51:05] [warning] Blaze: Pixel data = 1036831949
[12:51:05] [warning] Blaze: Pixel data = 1036831949
[12:51:05] [warning] Blaze: Pixel data = 1036831949
[12:51:05] [warning] Blaze: Pixel data = 1036831949
[12:51:05] [warning] Blaze: Pixel data = 1036831949
[12:51:05] [warning] Blaze: Pixel data = 50
[12:51:05] [warning] Blaze: Pixel data = 50
[12:51:05] [warning] Blaze: Pixel data = 50
[12:51:05] [warning] Blaze: Pixel data = 50
[12:51:05] [warning] Blaze: Pixel data = 50
[12:51:05] [warning] Blaze: Pixel data = 50
[12:51:05] [warning] Blaze: Pixel data = 50
[12:51:05] [warning] Blaze: Pixel data = 50
[12:51:05] [warning] Blaze: Pixel data = 50
[12:51:05] [warning] Blaze: Pixel data = 50
[12:51:05] [warning] Blaze: Pixel data = 50
[12:51:05] [warning] Blaze: Pixel data = 50
[12:51:05] [warning] Blaze: Pixel data = 50
[12:51:05] [warning] Blaze: Pixel data = 50
[12:51:05] [warning] Blaze: Pixel data = 50
[12:51:05] [warning] Blaze: Pixel data = 50
[12:51:05] [warning] Blaze: Pixel data = 50
[12:51:05] [warning] Blaze: Pixel data = 50
[12:51:05] [warning] Blaze: Pixel data = 50
[12:51:05] [warning] Blaze: Pixel data = 50
[12:51:05] [warning] Blaze: Pixel data = 50
[12:51:05] [warning] Blaze: Pixel data = 50
[12:51:05] [warning] Blaze: Pixel data = 50
[12:51:05] [warning] Blaze: Pixel data = 50
[12:51:05] [warning] Blaze: Pixel data = 50
[12:51:05] [warning] Blaze: Pixel data = 50
[12:51:05] [warning] Blaze: Pixel data = 50
[12:51:05] [warning] Blaze: Pixel data = 50
[12:51:05] [warning] Blaze: Pixel data = 50
[12:51:05] [warning] Blaze: Pixel data = 50
[12:51:05] [warning] Blaze: Pixel data = 1036831949
[12:51:05] [warning] Blaze: Pixel data = 1036831949
[12:51:05] [warning] Blaze: Pixel data = 1036831949
[12:51:05] [warning] Blaze: Pixel data = 1036831949
[12:51:05] [warning] Blaze: Pixel data = 1036831949
[12:51:05] [warning] Blaze: Pixel data = 1036831949
[12:51:05] [warning] Blaze: Pixel data = 1036831949
[12:51:05] [warning] Blaze: Pixel data = 1036831949
[12:51:05] [warning] Blaze: Pixel data = 1036831949
[12:51:05] [warning] Blaze: Pixel data = 1036831949
[12:51:05] [warning] Blaze: Pixel data = 1036831949
[12:51:05] [warning] Blaze: Pixel data = 1036831949
[12:51:05] [warning] Blaze: Pixel data = 1036831949
[12:51:05] [warning] Blaze: Pixel data = 1036831949
[12:51:05] [warning] Blaze: Pixel data = 1036831949
[12:51:05] [warning] Blaze: Pixel data = 1036831949
[12:51:05] [warning] Blaze: Pixel data = 1036831949
[12:51:05] [warning] Blaze: Pixel data = 1036831949
[12:51:05] [warning] Blaze: Pixel data = 1036831949
[12:51:05] [warning] Blaze: Pixel data = 1036831949
[12:51:05] [warning] Blaze: Pixel data = 1036831949
[12:51:05] [warning] Blaze: Pixel data = 1036831949
[12:51:05] [warning] Blaze: Pixel data = 1036831949
[12:51:05] [warning] Blaze: Pixel data = 1036831949
[12:51:05] [warning] Blaze: Pixel data = 1036831949
[12:51:05] [warning] Blaze: Pixel data = 1036831949
[12:51:05] [warning] Blaze: Pixel data = 1036831949
[12:51:05] [warning] Blaze: Pixel data = 1036831949
[12:51:05] [warning] Blaze: Pixel data = 1036831949
[12:51:05] [warning] Blaze: Pixel data = 1036831949
[12:51:05] [warning] Blaze: Pixel data = 1036831949
[12:51:05] [warning] Blaze: Pixel data = 1036831949
[12:51:05] [warning] Blaze: Pixel data = 1036831949
[12:51:05] [warning] Blaze: Pixel data = 1036831949
[12:51:05] [warning] Blaze: Pixel data = 1036831949
[12:51:05] [warning] Blaze: Pixel data = 1036831949
[12:51:05] [warning] Blaze: Pixel data = 1036831949
[12:51:05] [warning] Blaze: Pixel data = 1036831949
[12:51:05] [warning] Blaze: Pixel data = 50
[12:51:05] [warning] Blaze: Pixel data = 50
[12:51:05] [warning] Blaze: Pixel data = 50
[12:51:05] [warning] Blaze: Pixel data = 50
[12:51:05] [warning] Blaze: Pixel data = 50
[12:51:05] [warning] Blaze: Pixel data = 50
[12:51:05] [warning] Blaze: Pixel data = 50
[12:51:05] [warning] Blaze: Pixel data = 50
[12:51:05] [warning] Blaze: Pixel data = 50
[12:51:05] [warning] Blaze: Pixel data = 50
[12:51:05] [warning] Blaze: Pixel data = 50
[12:51:05] [warning] Blaze: Pixel data = 50
[12:51:05] [warning] Blaze: Pixel data = 50
[12:51:05] [warning] Blaze: Pixel data = 50
[12:51:05] [warning] Blaze: Pixel data = 50
[12:51:05] [warning] Blaze: Pixel data = 50
[12:51:05] [warning] Blaze: Pixel data = 50
[12:51:05] [warning] Blaze: Pixel data = 50
[12:51:05] [warning] Blaze: Pixel data = 50
[12:51:05] [warning] Blaze: Pixel data = 50
[12:51:05] [warning] Blaze: Pixel data = 50
[12:51:05] [warning] Blaze: Pixel data = 50
[12:51:05] [warning] Blaze: Pixel data = 50
[12:51:05] [warning] Blaze: Pixel data = 50
[12:51:05] [warning] Blaze: Pixel data = 50
[12:51:05] [warning] Blaze: Pixel data = 50
[12:51:05] [warning] Blaze: Pixel data = 50
[12:51:05] [warning] Blaze: Pixel data = 50
[12:51:05] [warning] Blaze: Pixel data = 50
[12:51:05] [warning] Blaze: Pixel data = 50
[12:51:05] [warning] Blaze: Pixel data = 50
[12:51:05] [warning] Blaze: Pixel data = 50
[12:51:05] [warning] Blaze: Pixel data = 50
[12:51:05] [warning] Blaze: Pixel data = 50
[12:51:05] [warning] Blaze: Pixel data = 50
[12:51:05] [warning] Blaze: Pixel data = 50
[12:51:05] [warning] Blaze: Pixel data = 50
[12:51:05] [warning] Blaze: Pixel data = 50
[12:51:05] [warning] Blaze: Pixel data = 50
[12:51:05] [warning] Blaze: Pixel data = 50
[12:51:05] [warning] Blaze: Pixel data = 50
[12:51:05] [warning] Blaze: Pixel data = 50
[12:51:05] [warning] Blaze: Pixel data = 50
[12:51:05] [warning] Blaze: Pixel data = 50
[12:51:05] [warning] Blaze: Pixel data = 50
[12:51:05] [warning] Blaze: Pixel data = 50
[12:51:05] [warning] Blaze: Pixel data = 50
[12:51:05] [warning] Blaze: Pixel data = 50
[12:51:05] [warning] Blaze: Pixel data = 50
[12:51:06] [warning] Blaze: Pixel data = 50
[12:51:06] [warning] Blaze: Pixel data = 50
[12:51:06] [warning] Blaze: Pixel data = 50
[12:51:06] [warning] Blaze: Pixel data = 50
[12:51:06] [warning] Blaze: Pixel data = 50
[12:51:06] [warning] Blaze: Pixel data = 50
[12:51:06] [warning] Blaze: Pixel data = 50
[12:51:06] [warning] Blaze: Pixel data = 1036831949
[12:51:06] [warning] Blaze: Pixel data = 1036831949
[12:51:06] [warning] Blaze: Pixel data = 1036831949
[12:51:07] [warning] Blaze: Pixel data = 50
[12:51:07] [warning] Blaze: Pixel data = 50
[12:51:07] [warning] Blaze: Pixel data = 50
[12:51:07] [warning] Blaze: Pixel data = 50
[12:51:07] [warning] Blaze: Pixel data = 50
[12:51:07] [warning] Blaze: Pixel data = 50
[12:51:07] [warning] Blaze: Pixel data = 50
[12:51:07] [warning] Blaze: Pixel data = 50
[12:51:07] [warning] Blaze: Pixel data = 50
[12:51:07] [warning] Blaze: Pixel data = 50
[12:51:07] [warning] Blaze: Pixel data = 50
[12:51:07] [warning] Blaze: Pixel data = 50
[12:51:07] [warning] Blaze: Pixel data = 50
[12:51:07] [warning] Blaze: Pixel data = 50
[12:51:07] [warning] Blaze: Pixel data = 50
[12:51:07] [warning] Blaze: Pixel data = 50
[12:51:07] [warning] Blaze: Pixel data = 50
[12:51:07] [warning] Blaze: Pixel data = 50
[12:51:07] [warning] Blaze: Pixel data = 50
[12:51:07] [warning] Blaze: Pixel data = 50
[12:51:07] [warning] Blaze: Pixel data = 50
[12:51:07] [warning] Blaze: Pixel data = 50
[12:51:07] [warning] Blaze: Pixel data = 50
[12:51:07] [warning] Blaze: Pixel data = 50
[12:51:07] [warning] Blaze: Pixel data = 50
[12:51:07] [warning] Blaze: Pixel data = 50
[12:51:07] [warning] Blaze: Pixel data = 50
[12:51:07] [warning] Blaze: Pixel data = 50
[12:51:07] [warning] Blaze: Pixel data = 50
[12:51:07] [warning] Blaze: Pixel data = 50
[12:51:07] [warning] Blaze: Pixel data = 50
[12:51:07] [warning] Blaze: Pixel data = 50
[12:51:07] [warning] Blaze: Pixel data = 50
[12:51:07] [warning] Blaze: Pixel data = 50
[12:51:07] [warning] Blaze: Pixel data = 50
[12:51:07] [warning] Blaze: Pixel data = 50
[12:51:07] [warning] Blaze: Pixel data = 50
[12:51:07] [warning] Blaze: Pixel data = 50
[12:51:07] [warning] Blaze: Pixel data = 50
[12:51:07] [warning] Blaze: Pixel data = 50
[12:51:07] [warning] Blaze: Pixel data = 50
[12:51:07] [warning] Blaze: Pixel data = 50
[12:51:07] [warning] Blaze: Pixel data = 50
[12:51:07] [warning] Blaze: Pixel data = 50
[12:51:07] [warning] Blaze: Pixel data = 50
[12:51:07] [warning] Blaze: Pixel data = 50
[12:51:07] [warning] Blaze: Pixel data = 50
[12:51:07] [warning] Blaze: Pixel data = 50
[12:51:07] [warning] Blaze: Pixel data = 50
[12:51:07] [warning] Blaze: Pixel data = 50
[12:51:07] [warning] Blaze: Pixel data = 50
[12:51:07] [warning] Blaze: Pixel data = 50
[12:51:07] [warning] Blaze: Pixel data = 50
[12:51:07] [warning] Blaze: Pixel data = 50
[12:51:07] [warning] Blaze: Pixel data = 50
[12:51:07] [warning] Blaze: Pixel data = 50
[12:51:07] [warning] Blaze: Pixel data = 50
[12:51:07] [warning] Blaze: Pixel data = 50
[12:51:07] [warning] Blaze: Pixel data = 50
[12:51:07] [warning] Blaze: Pixel data = 1036831949
[12:51:07] [warning] Blaze: Pixel data = 1036831949
[12:51:08] [warning] Blaze: Pixel data = 1036831949
